term,match,file,line,category,action,context
BPS,bps,js/core/ctc-simulation-stability-engine.js,87,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ label:'sozial-bps', branch:'sozial', simType:'bps', pool:'sozial-bps', mode:'bps' },"
BPS,bps,js/core/ctc-simulation-stability-engine.js,87,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ label:'sozial-bps', branch:'sozial', simType:'bps', pool:'sozial-bps', mode:'bps' },"
BPS,bps,js/core/ctc-simulation-stability-engine.js,87,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ label:'sozial-bps', branch:'sozial', simType:'bps', pool:'sozial-bps', mode:'bps' },"
BPS,bps,js/core/ctc-simulation-stability-engine.js,88,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ label:'kauf-bps', branch:'kauf', simType:'bps', pool:'kauf-bps', mode:'bps' },"
BPS,bps,js/core/ctc-simulation-stability-engine.js,88,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ label:'kauf-bps', branch:'kauf', simType:'bps', pool:'kauf-bps', mode:'bps' },"
BPS,bps,js/core/ctc-simulation-stability-engine.js,88,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ label:'kauf-bps', branch:'kauf', simType:'bps', pool:'kauf-bps', mode:'bps' },"
BPS,bps,js/core/ctc-simulation-stability-engine.js,88,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ label:'kauf-bps', branch:'kauf', simType:'bps', pool:'kauf-bps', mode:'bps' },"
CTC,ctc,js/core/ctc-simulation-stability-engine.js,91,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"{ label:'it-ctc', branch:'it', simType:'ctc', pool:'it-ctc', mode:'ctcLohr' }"
CTC,ctc,js/core/ctc-simulation-stability-engine.js,91,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"{ label:'it-ctc', branch:'it', simType:'ctc', pool:'it-ctc', mode:'ctcLohr' }"
CTC,ctc,js/core/ctc-simulation-stability-engine.js,91,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"{ label:'it-ctc', branch:'it', simType:'ctc', pool:'it-ctc', mode:'ctcLohr' }"
CTC,ctcLohr,js/core/ctc-simulation-stability-engine.js,91,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{ label:'it-ctc', branch:'it', simType:'ctc', pool:'it-ctc', mode:'ctcLohr' }"
CTC,CTCSimulationStabilityEngine,js/core/ctc-simulation-stability-engine.js,100,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"window.EGTCTCSimulationStabilityEngine = { __version:VERSION, expected:EXPECTED, strictProfile:STRICT_PROFILE, isItCtcScope:isItCtcScope, canUseFlowLogic:canUseFlowLogic, assertScope:assertScope, summarize:summarize, validate:validate, nega"
CTC,CTCSimulationStabilityEngine,js/core/ctc-simulation-stability-engine.js,101,A,Sichtbare Marke/Text in G54.48.1 ersetzen,window.CTCSimulationStabilityEngine = window.EGTCTCSimulationStabilityEngine;
CTC,CTCSimulationStabilityEngine,js/core/ctc-simulation-stability-engine.js,101,A,Sichtbare Marke/Text in G54.48.1 ersetzen,window.CTCSimulationStabilityEngine = window.EGTCTCSimulationStabilityEngine;
BPS,bps,js/core/deep-sheet-controller.js,8,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,const STYLE_CLASS = 'bps-sheet-open';
BPS,BPS,js/core/deep-sheet-controller.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{key:'simulation', label:'Simulationen', icon:'🎯', note:'BPS, CTC, Elite und kurze Testläufe.', modes:['ctcLohr','bps','ctc','jogging']},"
BPS,bps,js/core/deep-sheet-controller.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{key:'simulation', label:'Simulationen', icon:'🎯', note:'BPS, CTC, Elite und kurze Testläufe.', modes:['ctcLohr','bps','ctc','jogging']},"
CTC,CTC,js/core/deep-sheet-controller.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{key:'simulation', label:'Simulationen', icon:'🎯', note:'BPS, CTC, Elite und kurze Testläufe.', modes:['ctcLohr','bps','ctc','jogging']},"
CTC,ctcLohr,js/core/deep-sheet-controller.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{key:'simulation', label:'Simulationen', icon:'🎯', note:'BPS, CTC, Elite und kurze Testläufe.', modes:['ctcLohr','bps','ctc','jogging']},"
CTC,ctc,js/core/deep-sheet-controller.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"{key:'simulation', label:'Simulationen', icon:'🎯', note:'BPS, CTC, Elite und kurze Testläufe.', modes:['ctcLohr','bps','ctc','jogging']},"
CTC,ctcLohr,js/core/deep-sheet-controller.js,59,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(!appReady()) return 'ctcLohr';
CTC,ctcLohr,js/core/deep-sheet-controller.js,61,A,Sichtbare Marke/Text in G54.48.1 ersetzen,return MODES[state().selectedMode] ? state().selectedMode : (MODES.ctcLohr ? 'ctcLohr' : Object.keys(MODES)[0]);
CTC,ctcLohr,js/core/deep-sheet-controller.js,61,A,Sichtbare Marke/Text in G54.48.1 ersetzen,return MODES[state().selectedMode] ? state().selectedMode : (MODES.ctcLohr ? 'ctcLohr' : Object.keys(MODES)[0]);
BPS,bps,js/core/deep-sheet-controller.js,90,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"document.documentElement.style.setProperty('--bps-vw', `${Math.round(width)}px`);"
BPS,bps,js/core/deep-sheet-controller.js,91,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"document.documentElement.style.setProperty('--bps-vh', `${Math.round(height)}px`);"
BPS,bps,js/core/deep-sheet-controller.js,92,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"document.documentElement.style.setProperty('--bps-sheet-top', `${topPx}px`);"
BPS,bps,js/core/deep-sheet-controller.js,103,A,Sichtbare Marke/Text in G54.48.1 ersetzen,document.documentElement.classList.add('bps-root-locked');
BPS,bps,js/core/deep-sheet-controller.js,116,A,Sichtbare Marke/Text in G54.48.1 ersetzen,document.documentElement.classList.remove('bps-root-locked');
BPS,bps,js/core/deep-sheet-controller.js,133,A,Sichtbare Marke/Text in G54.48.1 ersetzen,backdrop.className = 'bps-sheet-backdrop';
BPS,bps,js/core/deep-sheet-controller.js,141,A,Sichtbare Marke/Text in G54.48.1 ersetzen,sheet.className = 'bps-deep-sheet';
BPS,bps,js/core/deep-sheet-controller.js,146,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<div class=""bps-sheet-grabber"" aria-hidden=""true""></div>"
BPS,bps,js/core/deep-sheet-controller.js,147,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<header class=""bps-sheet-header"">"
BPS,bps,js/core/deep-sheet-controller.js,148,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<div class=""bps-sheet-title"">"
BPS,bps,js/core/deep-sheet-controller.js,152,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<button type=""button"" class=""bps-sheet-close"" id=""bpsSheetClose"" aria-label=""Trainingsmenü schließen"">×</button>"
BPS,bps,js/core/deep-sheet-controller.js,154,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<main class=""bps-sheet-body"" id=""${BODY_ID}"" tabindex=""0""></main>"
BPS,bps,js/core/deep-sheet-controller.js,155,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<footer class=""bps-sheet-footer"" id=""bpsSheetFooter""></footer>`;"
BPS,bps,js/core/deep-sheet-controller.js,164,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,const grabber = sheet.querySelector('.bps-sheet-grabber');
BPS,bps,js/core/deep-sheet-controller.js,204,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"el.setAttribute('data-retired-by', 'bps-deep-sheet-v8.3.9');"
BPS,bps,js/core/deep-sheet-controller.js,218,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<div class=""bps-practice-launch"">"
BPS,bps,js/core/deep-sheet-controller.js,219,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<button type=""button"" class=""bps-open-sheet"" id=""bpsOpenTrainingSheet"">"
BPS,bps,js/core/deep-sheet-controller.js,220,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<span class=""bps-launch-icon"">▣</span>"
BPS,bps,js/core/deep-sheet-controller.js,224,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<div class=""bps-current-choice"">"
BPS,bps,js/core/deep-sheet-controller.js,236,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return `<button type=""button"" class=""bps-category ${index === activeCategory ? 'active' : ''}"" data-cat=""${index}"">"
BPS,bps,js/core/deep-sheet-controller.js,237,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<span class=""bps-category-icon"">${cat.icon}</span>"
BPS,bps,js/core/deep-sheet-controller.js,238,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<span class=""bps-category-label"">${esc(cat.label)}</span>"
BPS,bps,js/core/deep-sheet-controller.js,250,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"return `<button type=""button"" class=""bps-mode ${selected ? 'selected' : ''}"" data-mode=""${esc(modeKey)}"">"
BPS,bps,js/core/deep-sheet-controller.js,251,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<span class=""bps-mode-check"">${selected ? '✓' : '+'}</span>"
BPS,bps,js/core/deep-sheet-controller.js,252,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<span class=""bps-mode-copy""><b>${esc(modeTitle(mode, modeKey))}</b><small>${esc(amount)} · ${esc(mode.desc || 'Gezieltes Training.')}</small></span>"
BPS,bps,js/core/deep-sheet-controller.js,253,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<span class=""bps-mode-tags"">${tags}</span>"
BPS,bps,js/core/deep-sheet-controller.js,265,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(ev.target && ev.target.closest && ev.target.closest('.bps-category-nav')) return;
BPS,bps,js/core/deep-sheet-controller.js,286,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"footer.innerHTML = `<div class=""bps-footer-copy""><span>Ausgewählt</span><b>${esc(modeTitle(mode, key))}</b><small>Aufgaben werden erst nach Start geladen.</small></div><button type=""button"" id=""bpsSheetStart"">Starten</button>`;"
BPS,BPS,js/core/deep-sheet-controller.js,289,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"setTimeout(()=>{ try{ App.prepareTest(); }catch(err){ console.error('BPS Sheet start failed', err); } }, 80);"
BPS,bps,js/core/deep-sheet-controller.js,326,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,rail: (()=>{ const r=shell.body ? shell.body.querySelector('.bps-category-nav') : null; return r ? `${Math.round(r.clientWidth)}/${Math.round(r.scrollWidth)}@${Math.round(r.scrollLeft)}` : 'none'; })()
BPS,bps,js/core/deep-sheet-controller.js,340,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,const active = body.querySelector('.bps-category.active');
BPS,bps,js/core/deep-sheet-controller.js,341,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,const nav = body.querySelector('.bps-category-nav');
BPS,bps,js/core/deep-sheet-controller.js,378,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"nav.classList.remove('bps-touch-rail','is-dragging');"
BPS,bps,js/core/deep-sheet-controller.js,403,A,Sichtbare Marke/Text in G54.48.1 ersetzen,nav.classList.add('bps-touch-rail');
BPS,bps,js/core/deep-sheet-controller.js,542,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<div class=""bps-sheet-layout"" data-active-category=""${esc(cat.key)}"">"
BPS,bps,js/core/deep-sheet-controller.js,543,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<nav class=""bps-category-nav bps-touch-rail"" role=""tablist"" aria-label=""Trainingskategorien"">${CATEGORIES.map(renderCategoryButton).join('')}</nav>"
BPS,bps,js/core/deep-sheet-controller.js,543,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<nav class=""bps-category-nav bps-touch-rail"" role=""tablist"" aria-label=""Trainingskategorien"">${CATEGORIES.map(renderCategoryButton).join('')}</nav>"
BPS,bps,js/core/deep-sheet-controller.js,544,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<section class=""bps-mode-panel"" role=""tabpanel"" aria-label=""${esc(cat.label)}"">"
BPS,bps,js/core/deep-sheet-controller.js,545,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<div class=""bps-panel-head"">"
BPS,bps,js/core/deep-sheet-controller.js,546,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<div class=""bps-panel-icon"">${cat.icon}</div>"
BPS,bps,js/core/deep-sheet-controller.js,550,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<div class=""bps-mode-list"">${modes.map(renderModeRow).join('') || '<div class=""bps-empty"">Keine Module in dieser Kategorie.</div>'}</div>"
BPS,bps,js/core/deep-sheet-controller.js,550,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"<div class=""bps-mode-list"">${modes.map(renderModeRow).join('') || '<div class=""bps-empty"">Keine Module in dieser Kategorie.</div>'}</div>"
BPS,bps,js/core/deep-sheet-controller.js,553,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,const categoryNav = body.querySelector('.bps-category-nav');
BPS,bps,js/core/deep-sheet-controller.js,559,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,const nav = ev.currentTarget.closest('.bps-category-nav');
BPS,bps,js/core/deep-sheet-controller.js,565,A,Sichtbare Marke/Text in G54.48.1 ersetzen,bindCategorySwipe(body.querySelector('.bps-mode-panel'));
BPS,bps,js/core/generator-registry.js,22,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"bps: Object.freeze(['analogy','series','symbolSeries','spatial','net','belt','arithmetic','fraction','percentReverse','area','dreisatz','bookGeneralKnowledge','knowledge','english','it','attention','codeCompare','focusScanner','symbolSearch"
CTC,ctc,js/core/generator-registry.js,23,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"ctc: Object.freeze(['ctcMathSprint','bookTextMath','matrixBook','bookNumberSeries','bookVisualLogic','bookTextComprehension','series','matrix','gear','belt','arithmetic','percentReverse','fraction','dreisatz','attention','codeCompare','focu"
CTC,ctcMathSprint,js/core/generator-registry.js,23,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"ctc: Object.freeze(['ctcMathSprint','bookTextMath','matrixBook','bookNumberSeries','bookVisualLogic','bookTextComprehension','series','matrix','gear','belt','arithmetic','percentReverse','fraction','dreisatz','attention','codeCompare','focu"
CTC,ctcMathSprint,js/core/generator-registry.js,30,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"mathSprint: Object.freeze(['ctcMathSprint','bookTextMath','bookAlgebra','mul','div','percent','percentReverse','fraction','arithmetic','dreisatz','area']),"
CTC,ctcMathSprint,js/core/generator-registry.js,48,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"errorTrainingPrep: Object.freeze(['matrixBook','ctcMathSprint','series','matrix','focusScanner','tableComparePro','visualIQ','it','knowledge','routeMemory'])"
CTC,ctcMathSprint,js/core/generator-registry.js,61,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"ctcMathSprint: g.ctcMathSprint, bookTextMath: g.bookTextMath, bookAlgebra: g.bookAlgebra,"
CTC,ctcMathSprint,js/core/generator-registry.js,61,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"ctcMathSprint: g.ctcMathSprint, bookTextMath: g.bookTextMath, bookAlgebra: g.bookAlgebra,"
BPS,bps,js/core/generator-registry.js,118,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var branchEligible = (selectedMode === 'bps' || selectedMode === 'jogging') && ['it','kaufm','sozial'].indexOf(branch) !== -1;"
CTC,ctcLohr,js/core/highscore-dashboard-engine.js,61,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var bestSimulation = list.filter(function(r){ return r.mode === ""ctcLohr""; })[0] || null;"
CTC,ctcLohr,js/core/module-host.js,24,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"simulationMode: 'ctcLohr',"
BPS,bps,js/core/module-host.js,34,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"simulationMode: 'bps',"
BPS,BPS,js/core/module-host.js,35,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"simulationTitle: 'Kaufmännische BPS-Simulation',"
BPS,bps,js/core/module-host.js,44,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"simulationMode: 'bps',"
BPS,BPS,js/core/module-host.js,45,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"simulationTitle: 'Sozialpädagogik BPS-Simulation',"
CTC,ctcLohr,js/core/module-host.js,187,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var mode = String(preferredMode || branch.simulationMode || 'ctcLohr');
CTC,ctcLohr,js/core/module-host.js,197,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return { branch: branch && branch.id ? branch.id : String(branch || 'it'), mode: mode || 'ctcLohr', poolKey: 'legacy', source: 'module-host-fallback' };"
CTC,CTC,js/core/product-structure-engine.js,2,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"Phase 26: zentrale Produktlogik für Simulation Center, Training Center und spätere CTC-Pool-Erweiterungen. */"
BPS,bps,js/core/product-structure-engine.js,9,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:bps': Object.freeze({ branch:'it', simType:'bps', mode:'bps', label:'IT / FISI · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-bps' }),"
BPS,bps,js/core/product-structure-engine.js,9,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:bps': Object.freeze({ branch:'it', simType:'bps', mode:'bps', label:'IT / FISI · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-bps' }),"
BPS,bps,js/core/product-structure-engine.js,9,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:bps': Object.freeze({ branch:'it', simType:'bps', mode:'bps', label:'IT / FISI · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-bps' }),"
BPS,BPS,js/core/product-structure-engine.js,9,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:bps': Object.freeze({ branch:'it', simType:'bps', mode:'bps', label:'IT / FISI · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-bps' }),"
BPS,bps,js/core/product-structure-engine.js,9,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:bps': Object.freeze({ branch:'it', simType:'bps', mode:'bps', label:'IT / FISI · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-bps' }),"
CTC,ctc,js/core/product-structure-engine.js,10,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:ctc': Object.freeze({ branch:'it', simType:'ctc', mode:'ctcLohr', label:'IT / FISI · CTC-Lohr', durationLabel:'ca. 33–35 Min.', timePerQuestion:null, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-ctc', examStructure:'c"
CTC,ctc,js/core/product-structure-engine.js,10,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:ctc': Object.freeze({ branch:'it', simType:'ctc', mode:'ctcLohr', label:'IT / FISI · CTC-Lohr', durationLabel:'ca. 33–35 Min.', timePerQuestion:null, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-ctc', examStructure:'c"
CTC,ctcLohr,js/core/product-structure-engine.js,10,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:ctc': Object.freeze({ branch:'it', simType:'ctc', mode:'ctcLohr', label:'IT / FISI · CTC-Lohr', durationLabel:'ca. 33–35 Min.', timePerQuestion:null, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-ctc', examStructure:'c"
CTC,CTC,js/core/product-structure-engine.js,10,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:ctc': Object.freeze({ branch:'it', simType:'ctc', mode:'ctcLohr', label:'IT / FISI · CTC-Lohr', durationLabel:'ca. 33–35 Min.', timePerQuestion:null, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-ctc', examStructure:'c"
CTC,ctc,js/core/product-structure-engine.js,10,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:ctc': Object.freeze({ branch:'it', simType:'ctc', mode:'ctcLohr', label:'IT / FISI · CTC-Lohr', durationLabel:'ca. 33–35 Min.', timePerQuestion:null, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-ctc', examStructure:'c"
CTC,ctc-lohr-real,js/core/product-structure-engine.js,10,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'it:ctc': Object.freeze({ branch:'it', simType:'ctc', mode:'ctcLohr', label:'IT / FISI · CTC-Lohr', durationLabel:'ca. 33–35 Min.', timePerQuestion:null, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'it-ctc', examStructure:'c"
BPS,bps,js/core/product-structure-engine.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'sozial:bps': Object.freeze({ branch:'sozial', simType:'bps', mode:'bps', label:'Sozialpädagogik · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'sozial-bps' }),"
BPS,bps,js/core/product-structure-engine.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'sozial:bps': Object.freeze({ branch:'sozial', simType:'bps', mode:'bps', label:'Sozialpädagogik · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'sozial-bps' }),"
BPS,bps,js/core/product-structure-engine.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'sozial:bps': Object.freeze({ branch:'sozial', simType:'bps', mode:'bps', label:'Sozialpädagogik · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'sozial-bps' }),"
BPS,BPS,js/core/product-structure-engine.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'sozial:bps': Object.freeze({ branch:'sozial', simType:'bps', mode:'bps', label:'Sozialpädagogik · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'sozial-bps' }),"
BPS,bps,js/core/product-structure-engine.js,11,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'sozial:bps': Object.freeze({ branch:'sozial', simType:'bps', mode:'bps', label:'Sozialpädagogik · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'sozial-bps' }),"
BPS,bps,js/core/product-structure-engine.js,12,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'kaufm:bps': Object.freeze({ branch:'kaufm', simType:'bps', mode:'bps', label:'Kaufmännisch · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'kaufm-bps' })"
BPS,bps,js/core/product-structure-engine.js,12,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'kaufm:bps': Object.freeze({ branch:'kaufm', simType:'bps', mode:'bps', label:'Kaufmännisch · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'kaufm-bps' })"
BPS,bps,js/core/product-structure-engine.js,12,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'kaufm:bps': Object.freeze({ branch:'kaufm', simType:'bps', mode:'bps', label:'Kaufmännisch · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'kaufm-bps' })"
BPS,BPS,js/core/product-structure-engine.js,12,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'kaufm:bps': Object.freeze({ branch:'kaufm', simType:'bps', mode:'bps', label:'Kaufmännisch · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'kaufm-bps' })"
BPS,bps,js/core/product-structure-engine.js,12,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"'kaufm:bps': Object.freeze({ branch:'kaufm', simType:'bps', mode:'bps', label:'Kaufmännisch · BPS', timePerQuestion:50, helpAllowed:false, coachDuring:false, coachAfter:true, pool:'kaufm-bps' })"
BPS,bps,js/core/product-structure-engine.js,22,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"function key(branch, simType){ return String(branch||'it') + ':' + String(simType||'bps'); }"
BPS,bps,js/core/product-structure-engine.js,23,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"function profile(branch, simType){ return SIMULATION_PROFILES[key(branch, simType)] || SIMULATION_PROFILES['it:bps']; }"
BPS,bps,js/core/question-bank-router.js,42,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"tagHints: Object.freeze(['allgemeinwissen', 'mathe', 'logik', 'deutsch', 'englisch', 'konzentration', 'bps', 'ctc'])"
CTC,ctc,js/core/question-bank-router.js,42,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"tagHints: Object.freeze(['allgemeinwissen', 'mathe', 'logik', 'deutsch', 'englisch', 'konzentration', 'bps', 'ctc'])"
CTC,ctcLohr,js/core/question-bank-router.js,83,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if (selected === 'ctcLohr' || selected === 'ctc') return 'ctc';
CTC,ctc,js/core/question-bank-router.js,83,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if (selected === 'ctcLohr' || selected === 'ctc') return 'ctc';
CTC,ctc,js/core/question-bank-router.js,83,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if (selected === 'ctcLohr' || selected === 'ctc') return 'ctc';
BPS,bps,js/core/question-bank-router.js,84,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if (selected === 'bps') return 'bps';
BPS,bps,js/core/question-bank-router.js,84,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if (selected === 'bps') return 'bps';
CTC,ctc-lohr-stability-hardened,js/core/question-factory.js,8,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var VERSION = 'G54.3-ctc-lohr-stability-hardened';
CTC,CTCLohrExamStructureEngine,js/core/question-factory.js,106,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,if(window.EGTCTCLohrExamStructureEngine && typeof window.EGTCTCLohrExamStructureEngine.createQuestion === 'function'){
CTC,CTCLohrExamStructureEngine,js/core/question-factory.js,106,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,if(window.EGTCTCLohrExamStructureEngine && typeof window.EGTCTCLohrExamStructureEngine.createQuestion === 'function'){
CTC,CTCLohrExamStructureEngine,js/core/question-factory.js,107,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var realQ = window.EGTCTCLohrExamStructureEngine.createQuestion({ index:index, mode:ctx.mode, questionProfile:profile, source:'question-factory-g54-2' });"
CTC,CTC,js/core/question-factory.js,111,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"try { console.warn('[EGTQuestionFactory] CTC Lohr real exam fallback:', realCtcError && realCtcError.message ? realCtcError.message : realCtcError); } catch(logErr) {}"
CTC,ctcMathSprint,js/core/question-factory.js,121,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"q = fromBank(ctx, { group:'Mathe' }, function(){ return pick(ctx.choice, [g.ctcMathSprint, g.bookTextMath])(index < 44 ? 'easy' : 'medium'); }, index < 44 ? 'easy' : 'medium');"
CTC,ctc,js/core/question-factory.js,143,A,Sichtbare Marke/Text in G54.48.1 ersetzen,q.signature = ctx.stableSignature(q) + '|ctc|' + (q.signatureSeed || index);
CTC,ctcLohr,js/core/question-factory.js,180,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"if(mode === 'ctcLohr') return { type:'fixed-ctc-lohr-blocks', mode:mode };"
